,Title,URL,Index,Duration
117,Miyagi & Эндшпиль feat. Рем Дигга - I Got Love (Official Video),https://www.youtube.com/watch?v=nidQCt_HEsY,122,274
118,Clean Bandit - I Miss You (feat. Julia Michaels) [Official Video],https://www.youtube.com/watch?v=uZs1AHQBz24,123,216
119,Disclosure - Help Me Lose My Mind (Mazde Remix),https://www.youtube.com/watch?v=3jTjBt0Enyw,124,236
120,"Kygo, Justin Jesso - Stargazing ft. Justin Jesso (Kaskade Remix - Official Audio)",https://www.youtube.com/watch?v=0CYccMyZ-uc,125,185
121,"Hailee Steinfeld, Grey - Starving ft. Zedd (Official Video)",https://www.youtube.com/watch?v=xwjwCFZpdns,126,185
122,ROBIN SCHULZ & DAVID GUETTA & CHEAT CODES – SHED A LIGHT (OFFICIAL VIDEO),https://www.youtube.com/watch?v=vdI0JLVhdYc,127,192
123,Avicii - Gonna Love Ya,https://www.youtube.com/watch?v=UuxTn5vC8VM,128,217
124,Avicii - 'Fade Into Darkness' (Official Vocal Edit),https://www.youtube.com/watch?v=-yg3dLEDWqs,129,198
125,The Killers - Mr. Brightside (Official Music Video),https://www.youtube.com/watch?v=gGdGFtwCNBE,130,228
126,RÜFÜS - Innerbloom,https://www.youtube.com/watch?v=IA1liCmUsAM,131,578
127,Louis The Child - Better Not ft. Wafia,https://www.youtube.com/watch?v=u5kP_nfFVt4,132,223
128,Axwell Λ Ingrosso - More Than You Know (Official Video),https://www.youtube.com/watch?v=GsF05B8TFWg,133,203
129,EMBRZ - Make Your Way,https://www.youtube.com/watch?v=Ip77ybU8dzA,134,321
130,Mac Miller - 2009,https://www.youtube.com/watch?v=6B3YwcjQ_bU,135,348
131,Felix Jaehn - Ain't Nobody (Loves Me Better) (Official Video) ft. Jasmine Thompson,https://www.youtube.com/watch?v=5j1RCys4R0g,136,188
132,Møme - Sail Away ft. Ricky Ducati,https://www.youtube.com/watch?v=mI3z9BNXcEE,137,264
133,Issues,https://www.youtube.com/watch?v=sx1LDSV85ps,138,176
134,Purity Ring - Obedear,https://www.youtube.com/watch?v=ETbGpGJNVLM,139,213
135,Billie Eilish - Ocean Eyes (Astronomyy Remix),https://www.youtube.com/watch?v=v9U0qMHHkSo,140,296
136,RÜFÜS DU SOL - Until The Sun Needs To Rise,https://www.youtube.com/watch?v=i94_tEiipBs,141,292
137,Avicii - Without You “Audio” ft. Sandro Cavazza,https://www.youtube.com/watch?v=WRz2MxhAdJo,142,184
138,Gryffin (with Elley Duhé) - Tie Me Down (Blanke Remix),https://www.youtube.com/watch?v=RX9zR9irvJA,143,252
139,Vicetone - Nevada (feat. Cozi Zuehlsdorff) [Monstercat Official Music Video],https://www.youtube.com/watch?v=QqccaHauSKQ,144,209
140,Virtual Self - Ghost Voices (Official Music Video),https://www.youtube.com/watch?v=HPc8QMycGno,145,232
141,Kygo - This Town ft. Sasha Sloan (Official Lyric Video),https://www.youtube.com/watch?v=0pwttmAYCTw,146,202
142,Phutureprimitive - The Changeling,https://www.youtube.com/watch?v=obS09VerQig,147,333
143,"88RISING - Midsummer Madness ft. Joji, Rich Brian, Higher Brothers, AUGUST 08 (Official Music Video)",https://www.youtube.com/watch?v=VPSoNx1gyQ4,148,306
144,The Chainsmokers - Hope ft. Winona Oak (Lyric Video),https://www.youtube.com/watch?v=SJOgTMP8cs4,149,193
145,The Chainsmokers - All We Know (Audio) ft. Phoebe Ryan,https://www.youtube.com/watch?v=lEi_XBg2Fpk,150,196
146,Halsey - Without Me,https://www.youtube.com/watch?v=ZAfAud_M_mg,151,236
147,Deadmau5 - 777,https://www.youtube.com/watch?v=uSala9JNyYE,152,780
148,Major Lazer ft. Wild Belle - Be Together (Cut Snake Remix),https://www.youtube.com/watch?v=_MnsRSoCK3U,153,354
149,Marshmello - Here With Me Feat. CHVRCHES (Official Music Video),https://www.youtube.com/watch?v=J3UXp9jIr-U,154,166
150,Clean Bandit - Baby (feat. Marina & Luis Fonsi) [Official Video],https://www.youtube.com/watch?v=hlznpxNGFGQ,155,247
151,Clean Bandit - Symphony (feat. Zara Larsson) [Official Video],https://www.youtube.com/watch?v=aatr_2MstrI,156,246
152,Jetski Safari - Like A Lie (feat. Helen Corry) (NZ version),https://www.youtube.com/watch?v=-Cyx4y7dGR4,157,244
153,Mitch James - Old News,https://www.youtube.com/watch?v=QRbc0_iw-zM,158,226
154,Frenship & Emily Warren - Capsize (Official Video),https://www.youtube.com/watch?v=kOyBhtPF5aw,159,248
155,Louis The Child - Better Not (Lyric Video) ft. Wafia,https://www.youtube.com/watch?v=YhZoPauDUg0,160,223
156,Breaking The Habit [Official Music Video] - Linkin Park,https://www.youtube.com/watch?v=v2H4l9RpkwM,161,198
157,Marshmello x Hardwell x CHVRCHES x Katy Perry x Manse - Small Talk [Music Video] (Ceribelli Mashup),https://www.youtube.com/watch?v=dh1brUJQ-5A,162,218
158,Marshmello ft. Bastille - Happier (Official Music Video),https://www.youtube.com/watch?v=m7Bc3pLyij0,163,233
159,Joji & Jackson Wang - Walking ft. Swae Lee & Major Lazer (Official Video),https://www.youtube.com/watch?v=pz1ztvu77FM,164,270
160,Clean Bandit - Rockabye (feat. Sean Paul & Anne-Marie) [Official Video],https://www.youtube.com/watch?v=papuvlVeZg8,165,254
161,Snakehips & MØ - Don't Leave (Gryffin Remix) [Audio],https://www.youtube.com/watch?v=HxD4RXmTH7U,166,233
162,The Weeknd - Starboy ft. Daft Punk (Official Video),https://www.youtube.com/watch?v=34Na4j8AVgA,167,273
